,exp_id,chm,chd,smq,cmq,icp,ifn,ned,msn,cov,precision,recall,SRP@0,SRP@1,SRP@2,SRP@3,SRP@4,SRP@5,SRP@6,SRP@7,SRP@8,SRP@9,SRP@10,SRR@0,SRR@1,SRR@2,SRR@3,SRR@4,SRR@5,SRR@6,SRR@7,SRR@8,SRR@9,SRR@10,accuracy,precision,recall,f1_score,roc_auc,fbeta_score
316,CombSequentialDQN36351552/CombSequentialDQN36351552_4_898,0.31984977593324065,0.05062085292660125,0.06965274967338131,0.057277222751898255,0.5909975690869375,18.2,0.6,20,1.0,0.40016277741844286,0.10958721031532485,1.0,1.0,1.0,0.9,0.3,0.15,0.05,0.05,0.05,0.0,0.0,1.0,0.5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7987949197902325,0.216055970591723,0.08584621183565774,0.12287149745422664,0.5123341847429478,0.1983580101439623
317,CombSequentialDQN36351552/CombSequentialDQN36351552_4_899,0.3200854242666897,0.04876838937448456,0.06153252191097275,0.03496780184757396,0.5608049679491299,17.7,0.55,20,1.0,0.40055508468941525,0.12158064732336245,1.0,1.0,1.0,0.9,0.4,0.1,0.05,0.0,0.0,0.0,0.0,1.0,0.5,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7942313939637703,0.2214973594283939,0.10078213343384847,0.13853178329717303,0.5156054806644729,0.2069183320435198
318,CombSequentialDQN36351552/CombSequentialDQN36351552_4_900,0.33303110069777475,0.049422513877317484,0.12224987376114463,0.08443313004351592,0.5737432438150155,18.65,0.8,20,1.0,0.48398519883092117,0.12207301429641906,1.0,1.0,1.0,0.85,0.65,0.3,0.25,0.15,0.15,0.05,0.05,1.0,0.6,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8052612038426434,0.2640563447534917,0.10422163588390501,0.14945441032397555,0.5235855269053254,0.24220642036378626
319,CombSequentialDQN36351552/CombSequentialDQN36351552_4_901,0.3350528008519097,0.05002677651284021,0.12955667960986345,0.040036155283278856,0.5374807337748432,17.35,0.65,20,1.0,0.4935218886577247,0.10144466271486005,1.0,1.0,1.0,0.85,0.6,0.45,0.35,0.15,0.1,0.05,0.05,1.0,0.45,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7696811719753105,0.18305788186467056,0.11637768563889936,0.14229340092749948,0.5071857149854284,0.17708930800634298
320,CombSequentialDQN36351552/CombSequentialDQN36351552_4_902,0.33338913025475697,0.051514188945578,0.1390157504389048,0.056056952787317184,0.517005087945545,18.05263157894737,0.42105263157894735,19,1.0,0.49671784347107295,0.13126536270615088,1.0,1.0,1.0,0.7368421052631579,0.631578947368421,0.42105263157894735,0.3157894736842105,0.15789473684210525,0.15789473684210525,0.05263157894736842,0.05263157894736842,1.0,0.3157894736842105,0.10526315789473684,0.10526315789473684,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.0,0.0,0.0,0.7297696579676067,0.1745692723907162,0.17329438371654732,0.17392949187808857,0.5061794973865814,0.1744937599071242
321,CombSequentialDQN36351552/CombSequentialDQN36351552_4_903,0.3291803722760618,0.05165812801792714,0.13732759490562904,0.10631596379862654,0.496682284174906,17.94736842105263,0.4736842105263158,19,1.0,0.5197288563919992,0.11669771322232765,1.0,1.0,1.0,0.8947368421052632,0.5789473684210527,0.42105263157894735,0.3157894736842105,0.2631578947368421,0.21052631578947367,0.10526315789473684,0.10526315789473684,1.0,0.3684210526315789,0.21052631578947367,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7617916866482063,0.2052103221038369,0.15699208443271767,0.17789167400763464,0.5187849504357145,0.20156859395906282
322,CombSequentialDQN36351552/CombSequentialDQN36351552_4_904,0.32699345937734503,0.051792555778352914,0.08378794981986602,0.04479301315993078,0.5577897808959509,17.75,0.6,20,1.0,0.4526873087582769,0.11904868216200144,1.0,1.0,1.0,0.85,0.55,0.35,0.15,0.1,0.05,0.05,0.05,1.0,0.55,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7979672973098402,0.23506493506493506,0.1023369770071617,0.14259453781512604,0.518465040483,0.21840249846212084
323,CombSequentialDQN36351552/CombSequentialDQN36351552_4_905,0.33985308033366934,0.05247914316525221,0.09677553421007244,0.05346044136643147,0.5364059139144578,17.45,0.5,20,1.0,0.47658269558686894,0.15597500330868067,1.0,1.0,1.0,0.95,0.6,0.45,0.2,0.1,0.1,0.05,0.05,1.0,0.4,0.2,0.1,0.1,0.05,0.05,0.05,0.05,0.05,0.05,0.7901706294571724,0.26189708017422164,0.15298718431963815,0.19314734400095174,0.5341521585383796,0.2513707238879376
324,CombSequentialDQN36351552/CombSequentialDQN36351552_4_906,0.315275299240427,0.04822573011067164,0.07245550327476037,0.04261380866843862,0.5742298806190473,17.6,0.5,20,1.0,0.40575386571303607,0.15930515819175034,1.0,1.0,0.95,0.85,0.55,0.25,0.05,0.0,0.0,0.0,0.0,1.0,0.4,0.2,0.1,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.797510944727194,0.22134742998537849,0.09272521673577083,0.13069898721567327,0.5143300714909074,0.20464888671397113
325,CombSequentialDQN36351552/CombSequentialDQN36351552_4_907,0.3214286116569595,0.04822420451653904,0.0674497172567008,0.035870889913347054,0.5690657825980742,17.95,0.6,20,1.0,0.41718344724881673,0.12241105202868381,1.0,1.0,1.0,0.9,0.6,0.3,0.05,0.0,0.0,0.0,0.0,1.0,0.6,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8072258403848831,0.26621160409556316,0.09922728986053524,0.14456838853612491,0.5227540643191371,0.24223274695534508
326,CombSequentialDQN36351552/CombSequentialDQN36351552_4_908,0.3203086120887421,0.04919293475232365,0.061637001140715485,0.037612480509169155,0.5810007958454451,19.57894736842105,0.736842105263158,19,1.0,0.4551630654164497,0.11745546376597989,1.0,1.0,1.0,0.9473684210526315,0.5263157894736842,0.3157894736842105,0.15789473684210525,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,1.0,0.631578947368421,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8015407700756463,0.23289156626506025,0.09107614021862043,0.13094431648828073,0.5160781304450434,0.2133498675531086
327,CombSequentialDQN36351552/CombSequentialDQN36351552_4_909,0.3241288375198721,0.05062898336123658,0.0681527175804769,0.05834631923363936,0.5889658246098092,18.05,0.5,20,1.0,0.394404694266178,0.10814613608701558,1.0,1.0,1.0,0.75,0.3,0.2,0.15,0.05,0.0,0.0,0.0,1.0,0.55,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7963739306653466,0.20630900299332258,0.08443271767810026,0.11982614510197258,0.5103180041907928,0.19016229712858929
328,CombSequentialDQN36351552/CombSequentialDQN36351552_4_910,0.33800913968669766,0.051695330967459374,0.08936608077942175,0.05543719470439153,0.545964714166884,18.4,0.5,20,1.0,0.5076174383451633,0.1321166968102376,1.0,1.0,1.0,0.85,0.7,0.5,0.3,0.25,0.1,0.05,0.05,1.0,0.6,0.3,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7897684204012809,0.24442155853072434,0.13418771202412363,0.17325708723689015,0.5263579821618647,0.23315483299302697
329,CombSequentialDQN36351552/CombSequentialDQN36351552_4_911,0.33567876932169594,0.05227004746360997,0.10362789991925912,0.05479946137857156,0.5497626122300333,17.7,0.55,20,1.0,0.4649057648114397,0.12505619256232672,1.0,1.0,1.0,0.85,0.75,0.4,0.15,0.1,0.0,0.0,0.0,1.0,0.35,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7858391473168015,0.2210426376661488,0.12066528458349039,0.15611094178604085,0.5185742073192294,0.21073088092933204
330,CombSequentialDQN36351552/CombSequentialDQN36351552_4_912,0.32121778271546975,0.0499720066007698,0.09786258731471595,0.0520056825982737,0.5725963875768306,18.6,0.55,20,1.0,0.4788883056382841,0.10953134954227924,1.0,1.0,1.0,0.8,0.7,0.5,0.2,0.05,0.05,0.05,0.05,1.0,0.5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7854910817876646,0.2119656606779361,0.11284395024500565,0.14728038618823602,0.51522340393189,0.20155142370599183
331,CombSequentialDQN36351552/CombSequentialDQN36351552_4_913,0.333227370508395,0.051865663320736714,0.07184650372201383,0.05135526316679516,0.5751230128746672,18.68421052631579,0.5789473684210527,19,1.0,0.40994581156261145,0.09971201472073953,1.0,1.0,1.0,0.7368421052631579,0.47368421052631576,0.3157894736842105,0.15789473684210525,0.05263157894736842,0.0,0.0,0.0,1.0,0.3684210526315789,0.05263157894736842,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7965440960351469,0.20601851851851852,0.08386732001507727,0.11920707206000536,0.5101926224550225,0.1897606983394371
332,CombSequentialDQN36351552/CombSequentialDQN36351552_4_914,0.32668553726800714,0.04960689432685275,0.06529998397859599,0.03587319548845468,0.5837478333592812,18.3,0.6,20,1.0,0.3855170862587406,0.11082767237179683,1.0,1.0,1.0,0.8,0.45,0.3,0.0,0.0,0.0,0.0,0.0,1.0,0.45,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8000634252741983,0.2141179379404129,0.0816057293629853,0.11817282434414764,0.5113891947512673,0.19544899368063298
333,CombSequentialDQN36351552/CombSequentialDQN36351552_4_915,0.3322239232182667,0.05223226723029241,0.06399978118995206,0.0344345279344894,0.5909368794781081,18.35,0.65,20,1.0,0.4229192261664288,0.11263737429967295,1.0,1.0,1.0,0.85,0.5,0.3,0.15,0.05,0.05,0.0,0.0,1.0,0.55,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8012932568104821,0.22506771731100714,0.08612891066716924,0.12458256661895999,0.5139422847278212,0.2055617293750331
334,CombSequentialDQN36351552/CombSequentialDQN36351552_4_916,0.3265657376618344,0.04975442293873816,0.05559734374709224,0.03486297770745809,0.6073102467106956,18.25,0.8,20,1.0,0.38267442502555754,0.12225853664234623,1.0,1.0,1.0,0.7,0.3,0.2,0.1,0.05,0.0,0.0,0.0,1.0,0.6,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8075197623872654,0.23853735180688473,0.07868450810403317,0.11833480956598762,0.5146758588344563,0.21307415190633444
335,CombSequentialDQN36351552/CombSequentialDQN36351552_4_917,0.3275784613776985,0.049935193982312796,0.05430391229146962,0.02949265424214028,0.6063351320912955,19.15,0.7,20,1.0,0.4033696419177885,0.09856540899733021,1.0,1.0,1.0,0.75,0.5,0.15,0.1,0.05,0.0,0.0,0.0,1.0,0.45,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8042015376761599,0.21438547486033518,0.0723237843950245,0.10815952649379933,0.5101351667991298,0.19218022742002006
336,CombSequentialDQN36351552/CombSequentialDQN36351552_4_918,0.32278743716373437,0.04958339111279653,0.06699542280639499,0.03887441687422656,0.5951126139464816,17.95,0.5,20,1.0,0.4585969698582405,0.09746708299901395,1.0,1.0,1.0,0.85,0.5,0.3,0.3,0.1,0.0,0.0,0.0,1.0,0.3,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7953219992883994,0.21150033046926636,0.09046362608367886,0.1267243086264933,0.5121119374148845,0.19606900860204718
337,CombSequentialDQN36351552/CombSequentialDQN36351552_4_919,0.31955590760278574,0.04947780935213929,0.06829152343956635,0.03687369279896678,0.5831787168122001,18.35,0.5,20,1.0,0.3816116010954914,0.12550867877772892,1.0,1.0,1.0,0.8,0.5,0.15,0.0,0.0,0.0,0.0,0.0,1.0,0.7,0.15,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7990192286867874,0.2302810516772439,0.09574067093856012,0.13525026624068157,0.5164439321082467,0.21269888182848135
338,CombSequentialDQN36351552/CombSequentialDQN36351552_4_920,0.32779408019880163,0.04930966136332515,0.057641397237359,0.03306631159167146,0.5917349907943139,18.05,0.55,20,1.0,0.3874421566378762,0.11164558816034949,1.0,1.0,1.0,0.8,0.35,0.15,0.1,0.0,0.0,0.0,0.0,1.0,0.55,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8052070603158888,0.23543559593800106,0.08301922352054278,0.12275323951511774,0.5150340699416857,0.21248794052550934
339,CombSequentialDQN36351552/CombSequentialDQN36351552_4_921,0.3231782832957154,0.049910136990928,0.05667046010342709,0.03571706007183633,0.6036706973361625,18.45,0.75,20,1.0,0.3984028260802604,0.10929424966945404,1.0,1.0,1.0,0.75,0.4,0.2,0.15,0.05,0.0,0.0,0.0,1.0,0.45,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8061739090079358,0.22595398027726168,0.07449114210327931,0.11204422238758373,0.512185883094726,0.20181564245810057
340,CombSequentialDQN36351552/CombSequentialDQN36351552_4_922,0.32560323990960294,0.05032557112530319,0.07151329270826744,0.037947065713097625,0.5755175016453214,18.45,0.55,20,1.0,0.4158674121577347,0.12648601987445182,1.0,1.0,1.0,0.85,0.5,0.2,0.05,0.05,0.05,0.0,0.0,1.0,0.55,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8028634190863667,0.23836995212961826,0.09150018846588767,0.13223928364713494,0.5170397242601504,0.2178049295402966
341,CombSequentialDQN36351552/CombSequentialDQN36351552_4_923,0.32039947557511544,0.0495056098102254,0.056315822182848106,0.036875934784670654,0.5855980122214007,18.5,0.65,20,1.0,0.3995320352458435,0.0954953210009279,1.0,1.0,1.0,0.9,0.45,0.15,0.15,0.0,0.0,0.0,0.0,1.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8048357904181427,0.2297734627831715,0.08028646814926499,0.11899441340782123,0.5137139619900885,0.20709179296539892
342,CombSequentialDQN36351552/CombSequentialDQN36351552_4_924,0.3229524990807957,0.05102610505577748,0.06087871085595927,0.03419856857100522,0.5890292092338677,18.85,0.75,20,1.0,0.3655883643310039,0.08897531541734878,1.0,1.0,1.0,0.8,0.25,0.15,0.05,0.0,0.0,0.0,0.0,1.0,0.25,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8013551351267733,0.2074803149606299,0.07449114210327931,0.10962418527250034,0.5093032786639363,0.18776197395629576
343,CombSequentialDQN36351552/CombSequentialDQN36351552_4_925,0.3144031906086896,0.048450907414432254,0.06219816969600748,0.04020196965986759,0.6162665345420124,18.65,0.7,20,1.0,0.3366234568755671,0.1024351179637409,1.0,1.0,1.0,0.7,0.25,0.05,0.0,0.0,0.0,0.0,0.0,1.0,0.45,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7996225422706248,0.20590452261306533,0.0772238974745571,0.1123218201754386,0.509364849849603,0.18752355569913315
344,CombSequentialDQN36351552/CombSequentialDQN36351552_4_926,0.33308534468236084,0.05233520786780084,0.07094506455606686,0.033069065847008305,0.5901026547006832,18.2,0.65,20,1.0,0.40116433655808786,0.09842826748216796,1.0,1.0,1.0,0.8,0.45,0.2,0.1,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7999164642730071,0.20799798792756538,0.07793064455333584,0.11338086098162872,0.509824643777288,0.18940292073072154
345,CombSequentialDQN36351552/CombSequentialDQN36351552_4_927,0.32216144199455893,0.050274872941143176,0.07332841023250027,0.03884853759632892,0.589846831283613,19.68421052631579,0.6842105263157895,19,1.0,0.38820347195423943,0.10989498626513718,1.0,1.0,0.9473684210526315,0.7368421052631579,0.3684210526315789,0.2631578947368421,0.10526315789473684,0.0,0.0,0.0,0.0,1.0,0.47368421052631576,0.10526315789473684,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7903949383537274,0.19930392056505272,0.0917357708254806,0.1256412738360275,0.5096756994454253,0.1864438285791537
346,CombSequentialDQN36351552/CombSequentialDQN36351552_4_928,0.31948024499877503,0.04849699691006095,0.06039918614124813,0.03570660511040177,0.5902698622427447,18.3,0.6,20,1.0,0.39038613797398375,0.13869794526732107,1.0,1.0,1.0,0.9,0.5,0.1,0.0,0.0,0.0,0.0,0.0,1.0,0.6,0.15,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.8049982209984067,0.24510932105868816,0.09032227666792311,0.13200206576002754,0.5178434873558193,0.22266329598250892
347,CombSequentialDQN36351552/CombSequentialDQN36351552_4_929,0.33438307009288265,0.05028230946818897,0.06738615664014133,0.034730480755458565,0.5889809889819632,18.1,0.55,20,1.0,0.41234311529147005,0.11532342546359504,1.0,1.0,1.0,0.8,0.45,0.3,0.05,0.0,0.0,0.0,0.0,1.0,0.5,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7968998963538202,0.20346371347785108,0.08137014700339239,0.11624932687129778,0.5094021063161915,0.18696189311732642
348,CombSequentialDQN36351552/CombSequentialDQN36351552_4_930,0.32734888078220264,0.0500707208349037,0.06322311328994375,0.03503498478270751,0.5907526439116495,18.35,0.65,20,1.0,0.401105476552093,0.1231938196891759,1.0,1.0,1.0,0.8,0.45,0.3,0.05,0.0,0.0,0.0,0.0,1.0,0.65,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.804348498677351,0.23806459915068845,0.08716547304937806,0.1276082083117779,0.5161864269986762,0.21606210497389394
349,CombSequentialDQN36351552/CombSequentialDQN36351552_4_931,0.32264174761836434,0.05004151672446068,0.06389688233078668,0.0321812961837805,0.5856382610202565,18.4,0.75,20,1.0,0.37871368113887016,0.1326274577867346,1.0,1.0,1.0,0.8,0.35,0.2,0.0,0.0,0.0,0.0,0.0,1.0,0.4,0.15,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.8054468387915165,0.2323934068927939,0.08038070109310215,0.11944687554699807,0.5141173554141271,0.2091289299105855
350,CombSequentialDQN36351552/CombSequentialDQN36351552_4_932,0.3202181091900369,0.048712900641672094,0.058137670569510934,0.03562441334019443,0.5980572461178928,18.8,0.75,20,1.0,0.39714724379201033,0.10637711456526519,1.0,1.0,1.0,0.7,0.5,0.2,0.15,0.0,0.0,0.0,0.0,1.0,0.4,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8054932475287347,0.2295601819936578,0.07844892574444026,0.11693647505004037,0.5133689354897916,0.20619645666996914
351,CombSequentialDQN36351552/CombSequentialDQN36351552_4_933,0.31659183275973385,0.049852828269696434,0.10293182420705496,0.07537048496575166,0.6036682221626597,19.05,0.65,20,1.0,0.3699026217308027,0.08704784807204995,1.0,1.0,0.9,0.55,0.3,0.15,0.05,0.05,0.05,0.05,0.05,1.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7945949290719799,0.1881141787552644,0.07576328684508105,0.10802095929060863,0.5057704479976919,0.17302141880601551
352,CombSequentialDQN36351552/CombSequentialDQN36351552_4_934,0.322470497830984,0.0511051737444526,0.062180664834251685,0.02778656078116238,0.6008431874972869,18.55,0.65,20,1.0,0.39779259509854137,0.11458953675202095,1.0,1.0,0.9,0.75,0.45,0.15,0.1,0.05,0.05,0.0,0.0,1.0,0.5,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8016722614977646,0.21388780930172302,0.0777892951375801,0.11408630757005149,0.5108181729523661,0.1939293018628047
353,CombSequentialDQN36351552/CombSequentialDQN36351552_4_935,0.3233948960659857,0.05112367689422274,0.08610424058902472,0.04463974000605338,0.6016260040752287,18.85,0.65,20,1.0,0.3859102238355808,0.1068369196220083,1.0,1.0,1.0,0.7,0.4,0.25,0.05,0.0,0.0,0.0,0.0,1.0,0.5,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7987253066844051,0.2107547624789004,0.08235959291368262,0.11843620841520427,0.5108916285532304,0.1930512967101502
354,CombSequentialDQN36351552/CombSequentialDQN36351552_4_936,0.31580236172640125,0.047181850846071516,0.0672450077403661,0.04782620346532192,0.6031849640855648,18.4,0.44999999999999996,20,1.0,0.3977649393908918,0.09876235312712647,1.0,1.0,1.0,0.8,0.45,0.2,0.1,0.0,0.0,0.0,0.0,1.0,0.45,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7933418931670869,0.20683030949839915,0.09131172257821335,0.12669150813885074,0.5112681949494129,0.19250455756555881
355,CombSequentialDQN36351552/CombSequentialDQN36351552_4_937,0.32880640046110376,0.050633916809443916,0.06214562904977529,0.03376537187842944,0.5989932489440477,18.6,0.7,20,1.0,0.3797374666798413,0.11464442391597147,1.0,1.0,1.0,0.75,0.45,0.1,0.05,0.0,0.0,0.0,0.0,1.0,0.45,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.804224742044769,0.21653488694687198,0.07354881266490765,0.10980199064467344,0.5106412605457757,0.1943134555679222
356,CombSequentialDQN36351552/CombSequentialDQN36351552_4_938,0.33478649225467677,0.04993566110435056,0.06494004760485526,0.03675728512897094,0.594363240052802,18.85,0.6,20,1.0,0.401455977669709,0.10123785874779971,1.0,1.0,1.0,0.75,0.2,0.15,0.15,0.15,0.1,0.05,0.05,1.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7984855282087774,0.20800580481315759,0.0810403316999623,0.11663784626860611,0.5102181170261578,0.1904538585795425
357,CombSequentialDQN36351552/CombSequentialDQN36351552_4_939,0.3134718355115183,0.04762253469410279,0.11313471706792494,0.040160655228700784,0.58451742156925,18.9,0.7,20,1.0,0.4063225318276708,0.10423291510728235,1.0,1.0,1.0,0.9,0.35,0.1,0.05,0.05,0.05,0.05,0.05,1.0,0.45,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7999938121683708,0.21750792489636675,0.0840557859027516,0.12125331339631618,0.512331977643497,0.19892952720785018
358,CombSequentialDQN36351552/CombSequentialDQN36351552_4_940,0.32433364922396785,0.05077496047419413,0.10449251312929614,0.06555960142407134,0.5388959284014253,18.7,0.6,20,1.0,0.47374122380928074,0.11869068449762814,1.0,1.0,1.0,0.85,0.55,0.35,0.2,0.1,0.05,0.05,0.05,1.0,0.55,0.15,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7546524759061306,0.17428003972194636,0.13230305314738033,0.15041782729805012,0.5045942724047872,0.1710869627548241
359,CombSequentialDQN36351552/CombSequentialDQN36351552_4_941,0.32352783168348703,0.04824840466664025,0.07560409280524154,0.04083395470397748,0.5593106647633639,18.473684210526315,0.5789473684210527,19,1.0,0.38020740982998597,0.09696472202827384,1.0,1.0,1.0,0.6842105263157895,0.3684210526315789,0.2631578947368421,0.05263157894736842,0.0,0.0,0.0,0.0,1.0,0.47368421052631576,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7762480082916944,0.18421052631578946,0.1058707124010554,0.13446233020166357,0.5068923438557627,0.17652685866390622
360,CombSequentialDQN36351552/CombSequentialDQN36351552_4_942,0.32738823282877305,0.04938268629100576,0.05115104140306709,0.031012982113175963,0.5908704246110372,20.05263157894737,0.631578947368421,19,1.0,0.35228265408906456,0.10559086835490342,1.0,1.0,1.0,0.6842105263157895,0.3684210526315789,0.10526315789473684,0.0,0.0,0.0,0.0,0.0,1.0,0.42105263157894735,0.10526315789473684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.80161811797101,0.213768115942029,0.07783641160949868,0.11411992263056094,0.5108047154010922,0.19385388480865867
361,CombSequentialDQN36351552/CombSequentialDQN36351552_4_943,0.3206359524230121,0.05157399185524676,0.09279228561771095,0.05074704141890914,0.5775002617934006,18.7,0.65,20,1.0,0.45008630678913164,0.12384921435879308,1.0,1.0,1.0,0.9,0.55,0.25,0.2,0.1,0.05,0.05,0.05,1.0,0.55,0.25,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8000324861160528,0.23695874531196726,0.098237843950245,0.1388935149718549,0.5180534225396132,0.21878549207446546
362,CombSequentialDQN36351552/CombSequentialDQN36351552_4_944,0.3242343900778951,0.049124046079297636,0.0698629438195667,0.04093585341120412,0.5926210654657492,18.6,0.65,20,1.0,0.39286412100485324,0.11018513547765689,1.0,1.0,1.0,0.85,0.4,0.2,0.1,0.0,0.0,0.0,0.0,1.0,0.5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8021363488699472,0.22697079834565734,0.08532793064455334,0.1240283532513783,0.514124793365437,0.20677959271398633
363,CombSequentialDQN36351552/CombSequentialDQN36351552_4_945,0.3134313439252628,0.04857338383580703,0.06562179309504851,0.04480305295669918,0.5935097288182103,18.85,0.55,20,1.0,0.3881567982431746,0.10801777676031152,1.0,1.0,1.0,0.75,0.45,0.15,0.0,0.0,0.0,0.0,0.0,1.0,0.6,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7981142583110313,0.21903445097361446,0.08956841311722578,0.12714443366886263,0.5134225808252376,0.20187022137824198
364,CombSequentialDQN36351552/CombSequentialDQN36351552_4_946,0.32635229516130465,0.04854210967045581,0.08508861957925959,0.06661561423334536,0.5899503263998478,18.5,0.65,20,1.0,0.39670534048907174,0.10178554195694303,1.0,1.0,1.0,0.85,0.4,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.45,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7955385733954179,0.20913354175971416,0.08824915190350546,0.1241219350563287,0.5113517233301097,0.19353877947969853
365,CombSequentialDQN36351552/CombSequentialDQN36351552_4_947,0.31899291109344313,0.04929381716473257,0.06636822759973221,0.03264915518587126,0.598441003106683,18.5,0.6,20,1.0,0.3921517596180265,0.09025933153790236,1.0,1.0,1.0,0.85,0.35,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.4,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8014788917593553,0.21714212939378502,0.08033358462118356,0.11727885541339936,0.5117247867952394,0.1973702129977665
366,CombSequentialDQN36351552/CombSequentialDQN36351552_4_948,0.32713178584634683,0.05090396777883701,0.0715083701626074,0.04089586216162051,0.5811637711182469,18.65,0.5,20,1.0,0.42152673734161644,0.12144185546493824,1.0,1.0,1.0,0.8,0.5,0.4,0.05,0.0,0.0,0.0,0.0,1.0,0.55,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.799073372213542,0.22037886810212967,0.08824915190350546,0.1260303468694277,0.5134662501758093,0.20254058317642865
367,CombSequentialDQN36351552/CombSequentialDQN36351552_4_949,0.3181024390624497,0.05023877827668227,0.08209134738946024,0.05263592406571925,0.5905871433957165,18.75,0.8,20,1.0,0.45285340521832174,0.11840986565569962,1.0,1.0,1.0,0.8,0.65,0.4,0.15,0.1,0.05,0.0,0.0,1.0,0.45,0.1,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.7899927292978358,0.19626934508557958,0.09022804372408594,0.12362415674122848,0.5088292964266448,0.1835780664952407
368,CombSequentialDQN36351552/CombSequentialDQN36351552_4_950,0.33105036205142485,0.05188558282735756,0.07338323821965523,0.03792905667393685,0.5916832711982539,18.5,0.44999999999999996,20,1.0,0.4349261636283228,0.1135282962445098,1.0,1.0,1.0,0.95,0.55,0.35,0.15,0.0,0.0,0.0,0.0,1.0,0.45,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7859783735284563,0.21643498152384305,0.11590652091971353,0.15096655415771706,0.5167454353224357,0.20592869805002956
